Oxymax CSV File ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0107,7/6/26 23:53,4,20.874,20.596,0.279,2,4,0.027,0.292,0.265,1.7,0.939,0.8,0.897,75,UNSTABLE,0,1.77,891,216,669,204,435,2.8,0.2,21,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0107,7/7/26 0:03,4,20.874,20.605,0.269,2,4,0.027,0.292,0.265,1.7,0.983,0.7,0.896,75,STABLE,0.16,1.93,1847,309,633,180,612,2.8,0.2,20.9,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0107,7/7/26 0:14,4,20.874,20.604,0.271,2.1,4,0.027,0.294,0.267,1.8,0.985,0.7,0.896,75,STABLE,0.04,1.97,1465,313,1273,480,745,2.8,0.2,20.9,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0107,7/7/26 0:24,4,20.874,20.609,0.266,2.1,4,0.027,0.295,0.268,1.8,1.011,0.7,0.897,75,STABLE,0.03,2,1011,292,1900,321,55,2.8,0.2,20.9,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0107,7/7/26 0:35,4,20.874,20.614,0.261,2.1,4,0.027,0.281,0.254,1.8,0.968,0.7,0.896,75,STABLE,0,2,920,41,2396,61,0,2.8,0.2,20.9,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0107,7/7/26 0:45,4,20.874,20.619,0.255,2.1,4,0.027,0.267,0.24,1.8,0.926,0.7,0.899,75,STABLE,0,2,91,27,1354,64,3,2.8,0.2,20.9,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0107,7/7/26 0:55,4,20.874,20.627,0.247,2.1,3,0.028,0.255,0.227,1.9,0.903,0.7,0.898,75,STABLE,0.07,2.08,2766,66,769,40,5,2.8,0.2,21,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0107,7/7/26 1:06,4,20.874,20.609,0.265,2.2,4,0.028,0.279,0.251,1.9,0.932,0.7,0.898,75,UNSTABLE,0.08,2.16,1071,207,2683,358,875,2.8,0.2,21.1,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0107,7/7/26 1:16,4,20.874,20.61,0.265,2.2,4,0.028,0.289,0.262,1.9,0.986,0.7,0.898,75,STABLE,0.47,2.62,1127,73,1822,60,68,2.8,0.2,21.2,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0107,7/7/26 1:27,4,20.874,20.577,0.297,2.2,5,0.028,0.328,0.3,1.9,1.011,0.8,0.897,75,STABLE,0,2.62,1443,566,1027,371,169,2.8,0.2,21.2,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0107,7/7/26 1:37,4,20.874,20.591,0.283,2.3,4,0.028,0.315,0.288,2,1.02,0.8,0.897,75,UNSTABLE,0,2.62,1716,328,1230,379,76,2.8,0.2,21.3,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0107,7/7/26 1:48,4,20.874,20.589,0.285,2.3,4,0.028,0.317,0.289,2,1.018,0.8,0.897,75,STABLE,0,2.62,1159,329,1228,422,96,2.8,0.2,21.4,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0107,7/7/26 1:58,4,20.874,20.597,0.277,2.3,4,0.028,0.306,0.278,2,1.006,0.8,0.897,75,STABLE,0,2.62,1052,95,564,123,0,2.8,0.2,21.5,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0107,7/7/26 2:08,4,20.874,20.601,0.274,2.3,4,0.028,0.3,0.272,2,0.995,0.7,0.897,75,UNSTABLE,0,2.62,1893,312,144,42,5,2.8,0.1,21.6,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0107,7/7/26 2:19,4,20.874,20.606,0.268,2.4,4,0.028,0.298,0.27,2.1,1.01,0.7,0.898,75,UNSTABLE,0,2.62,2387,333,1123,398,106,2.8,0.1,21.7,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0107,7/7/26 2:29,4,20.874,20.593,0.281,2.4,4,0.028,0.306,0.278,2.1,0.984,0.8,0.899,75,UNSTABLE,0.03,2.66,1451,542,1544,583,143,2.8,0.1,21.6,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0107,7/7/26 2:40,4,20.874,20.6,0.274,2.4,4,0.028,0.292,0.264,2.1,0.956,0.7,0.898,75,UNSTABLE,0,2.66,1480,486,1465,517,161,2.8,0.1,21.6,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0107,7/7/26 2:50,4,20.874,20.607,0.267,2.4,4,0.028,0.293,0.265,2.1,0.987,0.7,0.899,75,STABLE,0.06,2.72,868,116,400,14,390,2.9,0.1,21.6,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0107,7/7/26 3:00,4,20.874,20.61,0.264,2.5,4,0.028,0.283,0.254,2.2,0.956,0.7,0.898,75,UNSTABLE,0,2.72,378,87,200,44,158,2.9,0.1,21.6,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0107,7/7/26 3:11,4,20.874,20.613,0.261,2.5,4,0.028,0.282,0.254,2.2,0.966,0.7,0.898,75,STABLE,0,2.72,557,103,485,61,110,2.9,0.1,21.6,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0107,7/7/26 3:21,4,20.874,20.601,0.273,2.5,4,0.029,0.295,0.266,2.2,0.97,0.7,0.897,75,STABLE,0.05,2.77,982,271,1094,396,299,2.9,0.1,21.6,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0107,7/7/26 3:32,4,20.874,20.586,0.288,2.5,4,0.029,0.313,0.284,2.2,0.983,0.8,0.897,75,UNSTABLE,0,2.77,1029,216,659,187,459,2.9,0.1,21.5,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0107,7/7/26 3:42,4,20.874,20.605,0.27,2.6,4,0.029,0.297,0.269,2.3,0.995,0.7,0.897,75,STABLE,0.12,2.89,1251,249,1420,270,358,2.8,0.1,21.5,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0107,7/7/26 3:53,4,20.874,20.584,0.291,2.6,4,0.029,0.313,0.284,2.3,0.972,0.8,0.897,75,UNSTABLE,0.03,2.92,1648,425,992,267,413,2.8,0.1,21.5,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0107,7/7/26 4:03,4,20.874,20.598,0.277,2.6,4,0.029,0.302,0.273,2.3,0.984,0.8,0.897,75,STABLE,0.11,3.03,1242,205,423,62,518,2.9,0.1,21.5,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0107,7/7/26 4:13,5,20.874,20.576,0.299,2.6,4,0.029,0.32,0.291,2.3,0.969,0.8,0.898,75,UNSTABLE,0,3.03,1194,511,1056,528,607,2.8,0.1,21.4,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0107,7/7/26 4:24,5,20.874,20.575,0.299,2.7,4,0.029,0.314,0.286,2.4,0.945,0.8,0.898,75,STABLE,0.04,3.07,1238,571,1219,609,559,2.8,0.1,21.4,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0107,7/7/26 4:34,4,20.874,20.605,0.269,2.7,4,0.029,0.28,0.252,2.4,0.918,0.7,0.898,75,UNSTABLE,0,3.07,1151,373,742,353,305,2.8,0.1,21.4,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0107,7/7/26 4:45,4,20.874,20.586,0.288,2.7,4,0.029,0.298,0.269,2.4,0.919,0.8,0.898,75,UNSTABLE,0.07,3.14,1076,384,795,356,842,2.8,0.1,21.4,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0107,7/7/26 4:55,4,20.874,20.586,0.288,2.7,4,0.029,0.287,0.258,2.4,0.873,0.8,0.898,75,UNSTABLE,0,3.14,1373,669,1197,634,521,2.9,0.1,21.4,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0107,7/7/26 5:05,4,20.874,20.594,0.28,2.8,4,0.029,0.271,0.243,2.5,0.837,0.8,0.897,75,STABLE,0,3.14,1396,418,919,290,97,2.8,0.1,21.3,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0107,7/7/26 5:16,4,20.874,20.593,0.281,2.8,4,0.029,0.265,0.236,2.5,0.807,0.8,0.898,75,STABLE,0,3.14,1321,518,1035,416,261,2.9,0.1,21.3,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0107,7/7/26 5:26,4,20.874,20.597,0.277,2.8,4,0.029,0.27,0.241,2.5,0.841,0.7,0.897,75,UNSTABLE,0.06,3.2,1245,282,569,242,643,2.9,0.1,21.3,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0107,7/7/26 5:37,4,20.874,20.603,0.271,2.9,4,0.029,0.277,0.247,2.5,0.891,0.7,0.898,75,STABLE,0.03,3.23,1214,258,788,246,398,2.9,0.1,21.3,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0107,7/7/26 5:47,4,20.874,20.597,0.277,2.9,4,0.03,0.283,0.254,2.6,0.894,0.8,0.897,75,STABLE,0,3.23,1431,538,1280,454,351,2.9,0.1,21.2,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0107,7/7/26 5:58,4,20.874,20.604,0.27,2.9,4,0.03,0.265,0.236,2.6,0.843,0.7,0.897,75,STABLE,0.03,3.26,1088,383,626,222,152,2.9,0,21.2,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0107,7/7/26 6:08,4,20.874,20.608,0.266,2.9,4,0.029,0.273,0.243,2.6,0.896,0.7,0.897,75,STABLE,0,3.26,1007,226,694,154,333,2.8,0,21.2,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0107,7/7/26 6:18,4,20.874,20.617,0.257,3,3,0.03,0.259,0.229,2.6,0.869,0.7,0.898,75,STABLE,0,3.26,787,125,360,83,137,2.9,0,21.2,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0107,7/7/26 6:29,3,20.874,20.664,0.211,3,3,0.03,0.209,0.179,2.6,0.819,0.6,0.898,75,STABLE,0,3.26,24,4,306,65,0,2.8,0,21.1,21,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0107,7/7/26 6:39,5,20.874,20.578,0.297,3,4,0.03,0.281,0.251,2.7,0.815,0.8,0.897,75,UNSTABLE,0.03,3.29,1436,535,1309,476,149,2.9,0,21.3,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0107,7/7/26 6:50,4,20.874,20.598,0.276,3,4,0.03,0.264,0.234,2.7,0.816,0.7,0.898,75,UNSTABLE,0,3.29,917,293,723,356,546,2.8,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0107,7/7/26 7:00,4,20.874,20.6,0.274,3.1,4,0.03,0.277,0.247,2.7,0.879,0.7,0.897,75,UNSTABLE,0,3.29,768,210,722,192,264,2.9,0,21.3,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0107,7/7/26 7:10,3,20.874,20.654,0.22,3.1,3,0.03,0.223,0.194,2.7,0.853,0.6,0.896,75,STABLE,0,3.29,500,24,665,79,358,2.9,0,20.9,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0107,7/7/26 7:21,4,20.874,20.647,0.227,3.1,3,0.03,0.228,0.198,2.8,0.842,0.6,0.897,75,STABLE,0,3.29,1281,4,191,31,0,2.9,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0107,7/7/26 7:31,4,20.874,20.646,0.228,3.1,3,0.03,0.222,0.192,2.8,0.808,0.6,0.898,75,STABLE,0,3.29,952,4,433,9,0,2.9,0,21.5,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0107,7/7/26 7:42,4,20.874,20.624,0.251,3.2,3,0.03,0.241,0.211,2.8,0.808,0.7,0.897,75,UNSTABLE,0.06,3.35,831,83,2302,298,238,2.9,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0107,7/7/26 7:52,4,20.874,20.649,0.226,3.2,3,0.03,0.231,0.201,2.8,0.866,0.6,0.896,75,STABLE,0.05,3.4,369,48,2266,188,116,2.9,0,20.9,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0107,7/7/26 8:03,3,20.874,20.653,0.221,3.2,3,0.03,0.219,0.189,2.8,0.827,0.6,0.896,75,STABLE,0,3.4,1630,16,1190,32,0,2.9,0,21.1,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0107,7/7/26 8:13,3,20.874,20.655,0.219,3.2,3,0.03,0.211,0.181,2.8,0.787,0.6,0.897,75,STABLE,0,3.4,2443,0,995,0,0,2.9,0,21.4,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0107,7/7/26 8:23,4,20.874,20.617,0.257,3.2,3,0.031,0.246,0.215,2.9,0.8,0.7,0.897,75,UNSTABLE,0,3.4,629,57,2051,191,332,2.9,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0107,7/7/26 8:34,3,20.874,20.676,0.199,3.3,3,0.031,0.205,0.173,2.9,0.844,0.5,0.898,75,STABLE,0.05,3.45,408,53,272,49,34,2.9,0,21.3,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0107,7/7/26 8:44,3,20.874,20.655,0.219,3.3,3,0.031,0.223,0.192,2.9,0.849,0.6,0.898,75,STABLE,0.03,3.48,1965,19,364,54,2,2.9,0,20.9,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0107,7/7/26 8:55,3,20.874,20.662,0.212,3.3,3,0.03,0.207,0.177,2.9,0.798,0.6,0.897,75,STABLE,0,3.48,1331,17,451,20,0,2.9,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0107,7/7/26 9:05,3,20.874,20.66,0.214,3.3,3,0.03,0.207,0.177,2.9,0.79,0.6,0.897,75,STABLE,0,3.48,792,49,1274,22,0,2.9,0,21.4,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0107,7/7/26 9:15,4,20.874,20.644,0.23,3.3,3,0.03,0.217,0.187,2.9,0.772,0.6,0.897,75,STABLE,0,3.48,258,0,5,0,0,2.9,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,EVENT,7/7/26 9:26,4,20.874,20.634,0.24,3.4,3,0.03,0.227,0.197,3,0.784,0.6,0.897,75,STABLE,0,3.48,208,30,1747,170,0,2.9,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0107,7/7/26 9:36,4,20.874,20.62,0.254,3.4,3,0.03,0.242,0.212,3,0.8,0.7,0.896,75,UNSTABLE,0.03,3.52,913,180,1042,134,128,2.9,0,21,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0107,7/7/26 9:47,4,20.874,20.635,0.239,3.4,3,0.03,0.236,0.206,3,0.829,0.6,0.896,75,STABLE,0.07,3.58,596,165,1051,142,646,2.9,0,21,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0107,7/7/26 9:57,3,20.874,20.66,0.214,3.4,3,0.03,0.218,0.188,3,0.853,0.6,0.897,75,STABLE,0,3.58,198,4,850,56,0,2.9,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0107,7/7/26 10:08,3,20.874,20.67,0.204,3.5,3,0.029,0.203,0.174,3,0.821,0.5,0.897,75,STABLE,0,3.58,390,1,857,18,0,2.9,0,21.4,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0107,7/7/26 10:18,3,20.874,20.697,0.177,3.5,2,0.029,0.174,0.145,3.1,0.782,0.5,0.897,75,STABLE,0,3.58,48,3,855,43,0,2.9,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0107,7/7/26 10:28,4,20.874,20.624,0.25,3.5,3,0.029,0.244,0.215,3.1,0.829,0.7,0.897,75,UNSTABLE,0,3.58,605,28,2568,76,332,2.9,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0107,7/7/26 10:39,4,20.874,20.635,0.239,3.5,3,0.029,0.243,0.215,3.1,0.875,0.6,0.896,75,STABLE,0.11,3.69,1210,121,1512,143,46,2.9,0,21.1,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0107,7/7/26 10:49,4,20.874,20.643,0.231,3.5,3,0.029,0.234,0.206,3.1,0.865,0.6,0.898,75,STABLE,0,3.69,462,20,762,89,0,2.9,0,20.9,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0107,7/7/26 11:00,3,20.874,20.655,0.219,3.6,3,0.029,0.217,0.188,3.1,0.829,0.6,0.898,75,STABLE,0,3.69,877,17,384,10,0,2.9,0,21.1,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0107,7/7/26 11:10,3,20.874,20.668,0.206,3.6,3,0.029,0.201,0.173,3.1,0.805,0.6,0.897,75,STABLE,0,3.69,476,5,344,8,0,2.8,0,21.3,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0107,7/7/26 11:20,3,20.874,20.671,0.203,3.6,3,0.029,0.198,0.17,3.2,0.8,0.5,0.897,75,STABLE,0,3.69,1108,18,323,17,0,2.9,0,21.5,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0107,7/7/26 11:31,3,20.874,20.669,0.205,3.6,3,0.028,0.197,0.169,3.2,0.79,0.6,0.897,75,STABLE,0,3.69,830,5,531,3,0,2.8,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0107,7/7/26 11:41,3,20.874,20.666,0.208,3.6,3,0.028,0.2,0.171,3.2,0.786,0.6,0.896,75,STABLE,0.06,3.75,1123,29,381,26,1,2.9,0,21.4,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0107,7/7/26 11:52,4,20.874,20.622,0.252,3.7,3,0.028,0.241,0.212,3.2,0.81,0.7,0.896,75,STABLE,0,3.75,1755,28,1397,59,275,2.9,0,20.9,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0107,7/7/26 12:02,4,20.874,20.596,0.278,3.7,4,0.028,0.277,0.249,3.2,0.873,0.8,0.897,75,UNSTABLE,0.1,3.84,889,252,1256,300,440,2.9,0,21,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0107,7/7/26 12:13,4,20.874,20.588,0.286,3.7,4,0.028,0.294,0.266,3.3,0.914,0.8,0.898,75,UNSTABLE,0,3.84,1093,452,1075,480,239,2.9,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0107,7/7/26 12:23,4,20.874,20.602,0.272,3.8,4,0.028,0.275,0.246,3.3,0.882,0.7,0.897,75,UNSTABLE,0,3.84,1458,530,1276,511,204,2.9,0,21.4,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0107,7/7/26 12:33,4,20.874,20.619,0.255,3.8,3,0.028,0.255,0.227,3.3,0.864,0.7,0.897,75,STABLE,0,3.84,1369,457,939,385,77,2.9,0,21.5,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0107,7/7/26 12:44,4,20.874,20.619,0.255,3.8,3,0.028,0.254,0.226,3.3,0.86,0.7,0.898,75,STABLE,0,3.84,1601,647,1362,680,160,2.8,0,21.7,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0107,7/7/26 12:54,4,20.874,20.62,0.254,3.8,3,0.028,0.246,0.218,3.3,0.826,0.7,0.897,75,STABLE,0,3.84,664,155,1223,336,4,2.9,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0107,7/7/26 13:05,3,20.874,20.66,0.214,3.8,3,0.028,0.203,0.175,3.4,0.777,0.6,0.896,75,STABLE,0,3.84,714,72,78,18,0,2.9,0,20.9,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0107,7/7/26 13:15,3,20.874,20.674,0.201,3.9,2,0.028,0.192,0.164,3.4,0.778,0.5,0.897,75,STABLE,0,3.84,127,7,21,1,0,2.9,0,21,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,0107,7/7/26 13:25,3,20.874,20.668,0.206,3.9,3,0.028,0.195,0.167,3.4,0.771,0.6,0.898,75,STABLE,0,3.84,95,10,559,33,0,2.9,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0107,7/7/26 13:36,3,20.874,20.671,0.203,3.9,2,0.028,0.192,0.164,3.4,0.767,0.5,0.897,75,STABLE,0.05,3.89,572,18,715,35,1,2.9,0,21.4,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0107,7/7/26 13:46,3,20.874,20.679,0.195,3.9,2,0.028,0.185,0.157,3.4,0.766,0.5,0.896,75,STABLE,0,3.89,182,15,116,21,0,2.9,0,21.5,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0107,7/7/26 13:57,3,20.874,20.671,0.203,3.9,2,0.028,0.192,0.164,3.4,0.767,0.5,0.897,75,STABLE,0,3.89,2484,28,69,1,0,2.8,0,21.7,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0107,7/7/26 14:07,3,20.874,20.667,0.207,4,3,0.028,0.195,0.167,3.5,0.768,0.6,0.897,75,STABLE,0,3.89,417,24,51,7,0,2.9,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0107,7/7/26 14:18,3,20.874,20.672,0.202,4,3,0.028,0.193,0.166,3.5,0.784,0.5,0.898,75,STABLE,0,3.89,2119,55,205,3,13,2.9,0,20.9,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0107,7/7/26 14:28,3,20.874,20.675,0.2,4,2,0.027,0.191,0.164,3.5,0.784,0.5,0.898,75,STABLE,0.04,3.93,4909,193,50,21,5,2.8,0,21,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0107,7/7/26 14:38,3,20.874,20.675,0.199,4,2,0.028,0.189,0.162,3.5,0.775,0.5,0.899,75,STABLE,0,3.93,2513,95,285,27,0,2.8,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0107,7/7/26 14:49,3,20.874,20.678,0.196,4,2,0.028,0.187,0.159,3.5,0.772,0.5,0.897,75,STABLE,0,3.93,712,5,486,2,5,2.8,0,21.4,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0107,7/7/26 14:59,3,20.874,20.655,0.219,4.1,3,0.028,0.209,0.182,3.5,0.795,0.6,0.898,75,UNSTABLE,0,3.93,1117,42,496,46,49,2.8,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0107,7/7/26 15:10,4,20.874,20.617,0.257,4.1,3,0.028,0.243,0.216,3.6,0.803,0.7,0.897,75,UNSTABLE,0.04,3.97,705,210,634,146,317,2.8,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0107,7/7/26 15:20,4,20.874,20.604,0.27,4.1,4,0.028,0.269,0.241,3.6,0.868,0.7,0.898,75,STABLE,0.06,4.03,795,238,846,193,84,2.9,0,21,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0107,7/7/26 15:30,3,20.874,20.682,0.193,4.1,3,0.028,0.196,0.168,3.6,0.844,0.5,0.897,75,STABLE,0,4.03,793,69,755,40,0,2.8,0,21,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0107,7/7/26 15:41,3,20.874,20.706,0.168,4.2,2,0.028,0.173,0.146,3.6,0.835,0.5,0.898,75,STABLE,0,4.03,1534,29,346,3,0,2.8,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0107,7/7/26 15:51,4,20.874,20.625,0.249,4.2,3,0.028,0.248,0.22,3.6,0.857,0.7,0.899,75,STABLE,0,4.03,1026,230,504,91,41,2.9,0,21.4,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0107,7/7/26 16:02,3,20.874,20.677,0.197,4.2,3,0.028,0.193,0.165,3.6,0.806,0.5,0.898,75,STABLE,0,4.03,946,40,203,6,0,2.9,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0107,7/7/26 16:12,3,20.874,20.689,0.185,4.2,2,0.028,0.181,0.153,3.7,0.792,0.5,0.898,75,STABLE,0,4.03,2742,5,125,1,0,2.9,0,21.5,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0107,7/7/26 16:23,3,20.874,20.662,0.212,4.2,3,0.027,0.204,0.176,3.7,0.796,0.6,0.897,75,STABLE,0,4.03,7767,515,31,1,0,2.9,0,20.9,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0107,7/7/26 16:33,3,20.874,20.697,0.177,4.3,2,0.028,0.171,0.144,3.7,0.772,0.5,0.896,75,STABLE,0,4.03,3123,690,2,0,0,2.9,0,21,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0107,7/7/26 16:43,3,20.874,20.681,0.193,4.3,2,0.027,0.19,0.163,3.7,0.806,0.5,0.898,75,STABLE,0,4.03,4879,378,2,0,0,2.9,0,21.2,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,0107,7/7/26 16:54,3,20.874,20.678,0.196,4.3,2,0.027,0.19,0.163,3.7,0.796,0.5,0.899,75,STABLE,0,4.03,2325,127,528,1,0,2.9,0,21.5,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0107,7/7/26 17:04,4,20.874,20.63,0.245,4.3,3,0.027,0.236,0.209,3.7,0.823,0.7,0.898,75,UNSTABLE,0,4.03,1382,112,283,23,52,2.9,0,21.6,21,0,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
