MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL
B00002447882,C57BL/6J,7882,6A,L9,370-F,7/9/24,F,LFD,9.5,1.5,18.34,7.94,NA,9/16/24,FOOD_REPLACEMENT,17.94,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,M9,370-F,7/9/24,F,LFD,9.5,1.5,16.06,9.25,NA,9/16/24,FOOD_REPLACEMENT,14.37,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,K8,370-F,7/9/24,M,LFD,9.5,1.5,17.51,6.16,NA,9/16/24,FOOD_REPLACEMENT,18.6,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,L8,370-F,7/9/24,M,LFD,9.5,1.5,17.4,5.67,NA,9/16/24,FOOD_REPLACEMENT,17.43,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,M8,370-F,7/9/24,M,LFD,9.5,1.5,14.69,6.68,NA,9/16/24,FOOD_REPLACEMENT,15.11,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,N9,370-F,7/9/24,M,LFD,9.5,1.5,14.7,6.25,NA,9/16/24,FOOD_REPLACEMENT,14.79,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,10,2,13.44,8.54,17.3,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,10,2,13.42,8.58,18.16,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N8,370-F,7/9/24,F,HFD,10,2,13.6,8.53,19.65,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H9,370-F,7/9/24,F,HFD,10,2,13.33,8.66,18.23,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,N4,370-F,7/9/24,F,HFD,10,2,13.66,8.82,18.76,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,H5,370-F,7/9/24,F,HFD,10,2,13.14,8.68,17.82,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,G5,370-F,7/9/24,F,HFD,10,2,13.57,8.82,18.75,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,K5,370-F,7/9/24,F,HFD,10,2,13.57,8.55,18.3,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,I9,370-F,7/9/24,M,HFD,10,2,14.28,9.54,25.14,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,J9,370-F,7/9/24,M,HFD,10,2,22.6,15.76,28.67,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,L5,370-F,7/9/24,M,HFD,10,2,13.45,8.03,25.65,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,M5,370-F,7/9/24,M,HFD,10,2,14.28,8.73,25.45,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,K7,370-F,7/9/24,M,HFD,10,2,13.63,7.83,23.3,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,L7,370-F,7/9/24,M,HFD,10,2,15.46,9.4,24.5,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,H8,370-F,7/9/24,M,HFD,10,2,13.97,8.99,23.84,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,I8,370-F,7/9/24,M,HFD,10,2,15.51,11.65,28.14,9/18/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,J8,370-F,7/9/24,F,LFD,10,2,16.27,12.99,17.55,9/18/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,K7,370-F,7/9/24,F,LFD,10,2,14.89,9.43,17.82,9/18/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,L9,370-F,7/9/24,F,LFD,10,2,17.94,14.5,18.05,9/18/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,M9,370-F,7/9/24,F,LFD,10,2,14.37,9,18.03,9/18/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,K8,370-F,7/9/24,M,LFD,10,2,18.6,14.16,23,9/18/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,L8,370-F,7/9/24,M,LFD,10,2,17.43,12.24,23.54,9/18/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,M8,370-F,7/9/24,M,LFD,10,2,15.11,11.31,21.11,9/18/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,N9,370-F,7/9/24,M,LFD,10,2,14.79,8.72,26.22,9/18/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,10.3,2.3,8.54,3.07,NA,9/20/24,FOOD_REPLACEMENT,14.84,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,10.3,2.3,8.58,4.53,NA,9/20/24,FOOD_REPLACEMENT,13.58,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N8,370-F,7/9/24,F,HFD,10.3,2.3,8.53,3.05,NA,9/20/24,FOOD_REPLACEMENT,14.18,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H9,370-F,7/9/24,F,HFD,10.3,2.3,8.66,4.42,NA,9/20/24,FOOD_REPLACEMENT,10.35,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,N4,370-F,7/9/24,F,HFD,10.3,2.3,8.82,4.18,NA,9/20/24,FOOD_REPLACEMENT,13.49,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,H5,370-F,7/9/24,F,HFD,10.3,2.3,8.68,3.45,NA,9/20/24,FOOD_REPLACEMENT,12.77,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,G5,370-F,7/9/24,F,HFD,10.3,2.3,8.82,3.82,NA,9/20/24,FOOD_REPLACEMENT,10.71,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,K5,370-F,7/9/24,F,HFD,10.3,2.3,8.55,3.59,NA,9/20/24,FOOD_REPLACEMENT,12.05,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,I9,370-F,7/9/24,M,HFD,10.3,2.3,9.54,5.3,NA,9/20/24,FOOD_REPLACEMENT,9.37,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,J9,370-F,7/9/24,M,HFD,10.3,2.3,15.76,9.65,NA,9/20/24,FOOD_REPLACEMENT,13.06,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,L5,370-F,7/9/24,M,HFD,10.3,2.3,8.03,2.7,NA,9/20/24,FOOD_REPLACEMENT,13.56,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,M5,370-F,7/9/24,M,HFD,10.3,2.3,8.73,5.4,NA,9/20/24,FOOD_REPLACEMENT,9.41,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,K7,370-F,7/9/24,M,HFD,10.3,2.3,7.83,2.53,NA,9/20/24,FOOD_REPLACEMENT,13.3,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,L7,370-F,7/9/24,M,HFD,10.3,2.3,9.4,2.64,NA,9/20/24,FOOD_REPLACEMENT,14.08,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,H8,370-F,7/9/24,M,HFD,10.3,2.3,8.99,3.35,NA,9/20/24,FOOD_REPLACEMENT,13.12,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,I8,370-F,7/9/24,M,HFD,10.3,2.3,11.65,8.04,NA,9/20/24,FOOD_REPLACEMENT,10.65,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,J8,370-F,7/9/24,F,LFD,10.3,2.3,12.99,7.9,NA,9/20/24,FOOD_REPLACEMENT,13.1,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,K7,370-F,7/9/24,F,LFD,10.3,2.3,9.43,3.89,NA,9/20/24,FOOD_REPLACEMENT,12.67,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,L9,370-F,7/9/24,F,LFD,10.3,2.3,14.5,9.87,NA,9/20/24,FOOD_REPLACEMENT,12.69,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,M9,370-F,7/9/24,F,LFD,10.3,2.3,9,4.37,NA,9/20/24,FOOD_REPLACEMENT,15.24,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,K8,370-F,7/9/24,M,LFD,10.3,2.3,14.16,8.13,NA,9/20/24,FOOD_REPLACEMENT,12.4,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,L8,370-F,7/9/24,M,LFD,10.3,2.3,12.24,6.72,NA,9/20/24,FOOD_REPLACEMENT,12.23,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,M8,370-F,7/9/24,M,LFD,10.3,2.3,11.31,5.72,NA,9/20/24,FOOD_REPLACEMENT,14.34,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,N9,370-F,7/9/24,M,LFD,10.3,2.3,8.72,0.86,NA,9/20/24,FOOD_REPLACEMENT,17.58,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,10.5,2.5,14.84,8.56,NA,9/23/24,FOOD_REPLACEMENT,20.17,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,10.5,2.5,13.58,7.82,NA,9/23/24,FOOD_REPLACEMENT,20.19,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N8,370-F,7/9/24,F,HFD,10.5,2.5,14.18,7.53,NA,9/23/24,FOOD_REPLACEMENT,21.6,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H9,370-F,7/9/24,F,HFD,10.5,2.5,10.35,3.28,NA,9/23/24,FOOD_REPLACEMENT,20.65,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,N4,370-F,7/9/24,F,HFD,10.5,2.5,13.49,5.66,NA,9/23/24,FOOD_REPLACEMENT,20.7,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,H5,370-F,7/9/24,F,HFD,10.5,2.5,12.77,7.09,NA,9/23/24,FOOD_REPLACEMENT,20.68,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,G5,370-F,7/9/24,F,HFD,10.5,2.5,10.71,4.19,NA,9/23/24,FOOD_REPLACEMENT,20.78,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,K5,370-F,7/9/24,F,HFD,10.5,2.5,12.05,4.96,NA,9/23/24,FOOD_REPLACEMENT,20.5,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,I9,370-F,7/9/24,M,HFD,10.5,2.5,9.37,2.09,NA,9/23/24,FOOD_REPLACEMENT,21.03,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,J9,370-F,7/9/24,M,HFD,10.5,2.5,13.06,3.26,NA,9/23/24,FOOD_REPLACEMENT,26.18,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,L5,370-F,7/9/24,M,HFD,10.5,2.5,13.56,6.11,NA,9/23/24,FOOD_REPLACEMENT,20.3,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,M5,370-F,7/9/24,M,HFD,10.5,2.5,9.41,0.8,NA,9/23/24,FOOD_REPLACEMENT,24.53,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,K7,370-F,7/9/24,M,HFD,10.5,2.5,13.3,6.81,NA,9/23/24,FOOD_REPLACEMENT,20.09,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,L7,370-F,7/9/24,M,HFD,10.5,2.5,14.08,5.53,NA,9/23/24,FOOD_REPLACEMENT,22.56,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,H8,370-F,7/9/24,M,HFD,10.5,2.5,13.12,6.08,NA,9/23/24,FOOD_REPLACEMENT,20.77,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,I8,370-F,7/9/24,M,HFD,10.5,2.5,10.65,3.21,NA,9/23/24,FOOD_REPLACEMENT,21.37,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,J8,370-F,7/9/24,F,LFD,10.5,2.5,13.1,4.63,NA,9/23/24,FOOD_REPLACEMENT,24.31,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,K7,370-F,7/9/24,F,LFD,10.5,2.5,12.67,4.85,NA,9/23/24,FOOD_REPLACEMENT,22.22,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,L9,370-F,7/9/24,F,LFD,10.5,2.5,12.69,4.63,NA,9/23/24,FOOD_REPLACEMENT,22.05,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,M9,370-F,7/9/24,F,LFD,10.5,2.5,15.24,7.74,NA,9/23/24,FOOD_REPLACEMENT,21.43,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,K8,370-F,7/9/24,M,LFD,10.5,2.5,12.4,3.91,NA,9/23/24,FOOD_REPLACEMENT,23.12,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,L8,370-F,7/9/24,M,LFD,10.5,2.5,12.23,3.21,NA,9/23/24,FOOD_REPLACEMENT,24.33,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,M8,370-F,7/9/24,M,LFD,10.5,2.5,14.34,7.68,NA,9/23/24,FOOD_REPLACEMENT,21.52,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,N9,370-F,7/9/24,M,LFD,10.5,2.5,17.58,7.7,NA,9/23/24,FOOD_REPLACEMENT,24.9,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,11,3,20.17,15.54,17.82,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,11,3,20.19,16.3,17.67,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N8,370-F,7/9/24,F,HFD,11,3,21.6,17.04,19.47,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H9,370-F,7/9/24,F,HFD,11,3,20.65,15.97,18.55,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,N4,370-F,7/9/24,F,HFD,11,3,20.7,15.94,19.74,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,H5,370-F,7/9/24,F,HFD,11,3,20.68,16.71,18.28,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,G5,370-F,7/9/24,F,HFD,11,3,20.78,16,19.01,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,K5,370-F,7/9/24,F,HFD,11,3,20.5,15.25,19.26,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,I9,370-F,7/9/24,M,HFD,11,3,21.03,15.61,25.44,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,J9,370-F,7/9/24,M,HFD,11,3,26.18,18.94,29.09,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,L5,370-F,7/9/24,M,HFD,11,3,20.3,14.31,26.75,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,M5,370-F,7/9/24,M,HFD,11,3,24.53,18.17,26.75,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,K7,370-F,7/9/24,M,HFD,11,3,20.09,15.9,23.65,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,L7,370-F,7/9/24,M,HFD,11,3,22.56,16.48,26.16,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,H8,370-F,7/9/24,M,HFD,11,3,20.77,15.44,24.83,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,I8,370-F,7/9/24,M,HFD,11,3,21.37,16.9,28.12,9/25/24,NA,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,J8,370-F,7/9/24,F,LFD,11,3,24.31,20.86,17.44,9/25/24,NA,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,K7,370-F,7/9/24,F,LFD,11,3,22.22,17.36,17.99,9/25/24,NA,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,L9,370-F,7/9/24,F,LFD,11,3,22.05,18.22,17.6,9/25/24,NA,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,M9,370-F,7/9/24,F,LFD,11,3,21.43,16.14,18.14,9/25/24,NA,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,K8,370-F,7/9/24,M,LFD,11,3,23.12,18.73,23.48,9/25/24,NA,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,L8,370-F,7/9/24,M,LFD,11,3,24.33,19.6,23.57,9/25/24,NA,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,M8,370-F,7/9/24,M,LFD,11,3,21.52,17.4,20.9,9/25/24,NA,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,N9,370-F,7/9/24,M,LFD,11,3,24.9,19.47,27.4,9/25/24,NA,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,11.3,3.3,15.54,11.18,NA,9/27/24,FOOD_REPLACEMENT,10.39,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,11.3,3.3,16.3,11.39,NA,9/27/24,FOOD_REPLACEMENT,13.4,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N8,370-F,7/9/24,F,HFD,11.3,3.3,17.04,12.19,NA,9/27/24,FOOD_REPLACEMENT,13.52,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H9,370-F,7/9/24,F,HFD,11.3,3.3,15.97,11.81,NA,9/27/24,FOOD_REPLACEMENT,10.47,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,N4,370-F,7/9/24,F,HFD,11.3,3.3,15.94,11.06,NA,9/27/24,FOOD_REPLACEMENT,14.09,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,H5,370-F,7/9/24,F,HFD,11.3,3.3,16.71,12.52,NA,9/27/24,FOOD_REPLACEMENT,10.83,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,G5,370-F,7/9/24,F,HFD,11.3,3.3,16,11.88,NA,9/27/24,FOOD_REPLACEMENT,10.4,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,K5,370-F,7/9/24,F,HFD,11.3,3.3,15.25,10.92,NA,9/27/24,FOOD_REPLACEMENT,14.38,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,I9,370-F,7/9/24,M,HFD,11.3,3.3,15.61,10.79,NA,9/27/24,FOOD_REPLACEMENT,13.46,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,J9,370-F,7/9/24,M,HFD,11.3,3.3,18.94,11.92,NA,9/27/24,FOOD_REPLACEMENT,12.92,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,L5,370-F,7/9/24,M,HFD,11.3,3.3,14.31,9.5,NA,9/27/24,FOOD_REPLACEMENT,14.38,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,M5,370-F,7/9/24,M,HFD,11.3,3.3,18.17,13.07,NA,9/27/24,FOOD_REPLACEMENT,13.46,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,K7,370-F,7/9/24,M,HFD,11.3,3.3,15.9,11.17,NA,9/27/24,FOOD_REPLACEMENT,12.33,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,L7,370-F,7/9/24,M,HFD,11.3,3.3,16.48,11.15,NA,9/27/24,FOOD_REPLACEMENT,14.44,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,H8,370-F,7/9/24,M,HFD,11.3,3.3,15.44,11.28,NA,9/27/24,FOOD_REPLACEMENT,12.55,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,I8,370-F,7/9/24,M,HFD,11.3,3.3,16.9,12.99,NA,9/27/24,FOOD_REPLACEMENT,13.48,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,J8,370-F,7/9/24,F,LFD,11.3,3.3,20.86,16.13,NA,9/27/24,FOOD_REPLACEMENT,12.16,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,K7,370-F,7/9/24,F,LFD,11.3,3.3,17.36,12.22,NA,9/27/24,FOOD_REPLACEMENT,14.59,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,L9,370-F,7/9/24,F,LFD,11.3,3.3,18.22,13.18,NA,9/27/24,FOOD_REPLACEMENT,12.41,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,M9,370-F,7/9/24,F,LFD,11.3,3.3,16.14,11,NA,9/27/24,FOOD_REPLACEMENT,15.34,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,K8,370-F,7/9/24,M,LFD,11.3,3.3,18.73,12.9,NA,9/27/24,FOOD_REPLACEMENT,13.87,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
