MICE_ID_RAR_INDIVIDUAL,ID,STRAIN,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,9362,CD1,6A,,370-F,,M,HFD,14.21,7.08,,7/4/25,,18.21,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,18.41,8.73,,7/4/25,,20.27,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,11.39,3.83,,7/4/25,,17.24,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,12.63,4.96,,7/4/25,,17.42,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,15.03,6.02,,7/4/25,,18.1,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,21.81,9.8,,7/4/25,,22.86,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,15.31,4.24,,7/4/25,,20.41,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,13.82,7.13,,7/4/25,,17.15,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,15.82,10.63,,7/4/25,,18,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,16.07,9.92,,7/4/25,,17.37,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.31,6.33,,7/4/25,,21.8,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.1,7.17,,7/4/25,,18.41,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,16.19,9.05,,7/4/25,,19.31,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,14.69,7.1,,7/4/25,,18.52,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,13.83,7.63,,7/4/25,,16.48,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,15.8,5.54,,7/7/25,,13.22,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,17.83,7.61,,7/7/25,,18.91,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,16.34,5.57,,7/7/25,,12.58,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,17.08,9.02,,7/7/25,,12.87,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,16.83,9.01,,7/7/25,,17.21,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,17.35,6.23,,7/7/25,,12.89,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,22.05,8.8,,7/7/25,,14.51,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,18.19,7.82,,7/7/25,,11.4,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,17.32,5.06,,7/7/25,,13.5,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,18.21,8,,7/7/25,,14.38,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,20.27,10.01,,7/7/25,,13.69,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,17.24,9.95,,7/7/25,,10.47,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,17.42,7.03,,7/7/25,,12.18,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,18.1,3.26,,7/7/25,,16.14,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,22.86,5.69,,7/7/25,,19.54,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,20.41,12.29,,7/7/25,,12.28,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,17.15,5.51,,7/7/25,,14.74,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,18,7.27,,7/7/25,,13.92,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,17.37,4.87,,7/7/25,,15.39,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,21.8,9.79,,7/7/25,,13.09,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,18.41,2.94,,7/7/25,,16.98,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,19.31,7.18,,7/7/25,,15.92,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,18.52,7.47,,7/7/25,,12.65,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,16.48,4.85,,7/7/25,,13.15,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,13.22,8.44,42.99,7/9/25,,10.93,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,18.91,13.48,36.78,7/9/25,,12.28,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,12.58,6.97,39.51,7/9/25,,12.14,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,12.87,9.19,31.73,7/9/25,,10.8,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,17.21,11.08,30.2,7/9/25,,9.81,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,12.89,6.21,54.58,7/9/25,,10.62,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,14.51,5.72,25.94,7/9/25,,13.21,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,11.4,5.07,31.11,7/9/25,,14.55,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,13.5,6.97,46.78,7/9/25,,13.55,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,14.38,9.5,38.01,7/9/25,,10.52,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,13.69,8,30.18,7/9/25,,10.26,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,10.47,6.81,35.97,7/9/25,,10.52,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,12.18,4.66,38.13,7/9/25,,11.9,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,16.14,7.2,24.62,7/9/25,,11.33,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,19.54,7.73,31.66,7/9/25,,15.5,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,12.28,2.99,32.21,7/9/25,,14.16,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,14.74,8.13,32.54,7/9/25,,13.42,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,13.92,8.42,26.07,7/9/25,,11.43,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,15.39,8.96,38.47,7/9/25,,13.87,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,13.09,6.32,43.24,7/9/25,,12.89,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.98,8.42,25.9,7/9/25,,12.65,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,15.92,5.8,33.43,7/9/25,,13.15,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,12.65,5.65,37.24,7/9/25,,12.98,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,13.15,5.89,26.54,7/9/25,,12.35,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,10.93,6.29,,7/11/25,,19.7,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,12.28,8.41,,7/11/25,,17.2,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,12.14,6.23,,7/11/25,,21.42,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,10.8,5.48,,7/11/25,,17.05,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,9.81,4.15,,7/11/25,,17.64,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,10.62,4.92,,7/11/25,,22.77,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,13.21,4.34,,7/11/25,,29.61,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,14.55,8.91,,7/11/25,,21.98,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,13.55,7.76,,7/11/25,,21.32,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,10.52,5.55,,7/11/25,,17.81,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,10.26,5.81,,7/11/25,,17.33,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,10.52,6.98,,7/11/25,,17,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,11.9,5.24,,7/11/25,,21.36,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,11.33,2,,7/11/25,,25.53,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,15.5,3.78,,7/11/25,,27.46,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,14.16,4.74,,7/11/25,,21.23,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,13.42,9.99,,7/11/25,,15.31,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,11.43,5.22,,7/11/25,,19.12,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,13.87,7.68,,7/11/25,,17.97,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,12.89,6.68,,7/11/25,,19.34,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,12.65,3.53,,7/11/25,,28.52,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,13.15,1.78,,7/11/25,,38.5,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,12.98,8.93,,7/11/25,,17.89,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,12.35,6.12,,7/11/25,,20.46,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,19.7,12.08,,7/14/25,,11.22,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,17.2,9.86,,7/14/25,,14.37,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,21.42,12.25,,7/14/25,,10.46,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,17.05,9.36,,7/14/25,,11.38,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,17.64,7.77,,7/14/25,,11.34,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,22.77,12.88,,7/14/25,,14.59,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,29.61,15.74,,7/14/25,,17.64,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,21.98,11.87,,7/14/25,,13.5,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,21.32,10.93,,7/14/25,,14.45,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,17.81,9.1,,7/14/25,,12.36,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,17.33,9.91,,7/14/25,,10.18,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,17,11.08,,7/14/25,,14.17,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,21.36,12.44,,7/14/25,,18.71,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,25.53,11.41,,7/14/25,,16.1,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,27.46,9.4,,7/14/25,,16.86,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,21.23,10.57,,7/14/25,,12.86,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,15.31,5.63,,7/14/25,,14.32,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,19.12,9.24,,7/14/25,,12.23,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,17.97,7.6,,7/14/25,,11.53,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,19.34,8.12,,7/14/25,,14,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,28.52,13.7,,7/14/25,,16.68,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,38.5,21.52,,7/14/25,,21,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,17.89,8.5,,7/14/25,,13.29,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,20.46,7.2,,7/14/25,,16.68,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,11.22,5.98,43.02,7/16/25,,11.03,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,14.37,10.65,33.83,7/16/25,,9.62,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,10.46,4.68,37.81,7/16/25,,10.27,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,11.38,6.1,30.95,7/16/25,,10.4,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,11.34,5.49,29.06,7/16/25,,11.48,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,14.59,9.03,54.94,7/16/25,,11.03,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,17.64,8.84,26.31,7/16/25,,12.73,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,13.5,7.16,29.16,7/16/25,,10.2,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,14.45,6.44,48.75,7/16/25,,13.57,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,12.36,6.25,37.64,7/16/25,,10.8,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,10.18,3.82,28.48,7/16/25,,11.43,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,14.17,8.87,34.53,7/16/25,,10.83,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,18.71,14.15,39.09,7/16/25,,12.96,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,16.1,7.41,25,7/16/25,,13.74,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,16.86,5.26,31.82,7/16/25,,15.05,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,12.86,7.37,31.33,7/16/25,,12.88,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,14.32,7.35,31.64,7/16/25,,12.19,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12.23,5.61,26.28,7/16/25,,12,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,11.53,3.66,39.7,7/16/25,,13.64,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,14,5.98,43.99,7/16/25,,15.67,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.68,7.66,26.48,7/16/25,,15.24,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,21,9.44,34.29,7/16/25,,16.14,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,13.29,5.65,37.23,7/16/25,,15.27,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,16.68,9.54,25.28,7/16/25,,13.87,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,11.03,5.6,,7/18/25,,15.11,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,9.62,2.53,,7/18/25,,17.65,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,10.27,3.79,,7/18/25,,13.88,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,10.4,4.76,,7/18/25,,14.64,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,11.48,4.38,,7/18/25,,15.07,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,11.03,6.89,,7/18/25,,13.24,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,12.73,3.2,,7/18/25,,16.09,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,10.2,2.88,,7/18/25,,17.79,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,13.57,5.36,,7/18/25,,18.35,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,10.8,5.26,,7/18/25,,16,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,11.43,4.97,,7/18/25,,16.44,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,10.83,4.83,,7/18/25,,18.22,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,12.96,7.53,,7/18/25,,17.42,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,13.74,3.46,,7/18/25,,18.79,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,15.05,2.78,,7/18/25,,21.59,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,12.88,5.2,,7/18/25,,17.83,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,12.19,6.89,,7/18/25,,16.8,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12,5.4,,7/18/25,,17.08,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,13.64,9.06,,7/18/25,,16.43,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.67,6.25,,7/18/25,,17.11,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,15.24,4.45,,7/18/25,,20.65,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,16.14,3.43,,7/18/25,,24.13,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,15.27,8.31,,7/18/25,,18.29,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,13.87,3.53,,7/18/25,,17.6,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,15.11,4.85,,7/21/25,,20.8,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,17.65,5.94,,7/21/25,,21.25,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.88,4.1,,7/21/25,,22.12,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,14.64,5.88,,7/21/25,,17.27,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,15.07,3.55,,7/21/25,,21.47,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,13.24,5.13,,7/21/25,,21.94,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,16.09,3.19,,7/21/25,,23.97,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,17.79,7.15,,7/21/25,,22.86,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,18.35,7.38,,7/21/25,,23.39,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,16,7.22,,7/21/25,,18.24,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,16.44,7.07,,7/21/25,,21.34,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,18.22,9.51,,7/21/25,,17.82,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,17.42,7.72,,7/21/25,,18.91,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,18.79,5.13,,7/21/25,,19.21,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,21.59,5.03,,7/21/25,,21.73,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,17.83,2.88,,7/21/25,,24.44,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,16.8,6.64,,7/21/25,,21.28,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,17.08,7.15,,7/21/25,,22.03,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,16.43,5.41,,7/21/25,,19.35,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,17.11,5.14,,7/21/25,,20.45,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,20.65,6.54,,7/21/25,,20.47,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,24.13,6.02,,7/21/25,,19.5,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,18.29,8.97,,7/21/25,,20.77,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,17.6,4.33,,7/21/25,,21.62,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,20.8,14.68,44.95,7/23/25,,11.47,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,21.25,12.79,38.81,7/23/25,,13.45,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,22.12,13.99,39.72,7/23/25,,14.55,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,17.27,10.85,33.27,7/23/25,,14.04,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,21.47,11.31,35.26,7/23/25,,18.24,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,21.94,14.96,55.15,7/23/25,,14.2,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,23.97,16.21,27.18,7/23/25,,14.39,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,22.86,15.03,29.74,7/23/25,,14.66,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,23.39,15.04,51.37,7/23/25,,13.55,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,18.24,11.22,39.44,7/23/25,,14.23,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,21.34,14.73,28.98,7/23/25,,13.49,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,17.82,11.06,37.15,7/23/25,,14,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,18.91,11.51,38.54,7/23/25,,16.08,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,19.21,9.83,25.46,7/23/25,,15.98,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,21.73,8.9,32.79,7/23/25,,16.11,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,24.44,13.03,35.68,7/23/25,,18.02,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,21.28,13.29,31.86,7/23/25,,14.32,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,22.03,14.55,26.21,7/23/25,,14.24,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,19.35,12.29,39.42,7/23/25,,15.46,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,20.45,11.4,46.85,7/23/25,,15.07,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,20.47,10.63,26.7,7/23/25,,16.2,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,19.5,6.99,35.16,7/23/25,,19.68,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,20.77,13.31,37.32,7/23/25,,13.19,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,21.62,14.08,25.71,7/23/25,,15.93,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,11.47,5.56,,7/25/25,,14.11,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,13.45,9.42,,7/25/25,,14.36,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,14.55,8.37,,7/25/25,,16.71,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,14.04,6.2,,7/25/25,,17.05,NO,D12451i,,,,,,2409-42370A
