MICE_ID_RAR_INDIVIDUAL,ID_MICE,RACK,LOCATION,COHORT,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,AIM,COMMENTS,FAT,LEAN,FREE_WATER,TOTAL_WATER,TIME_DATE_DURA,NEW_FOOD_END_SESSION_G,RESEARCH_DIET_FORMULA,LOT_FOOD,COMMENT_TWO
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,24.3,16.3,11.15,6.47,21.3,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,24.3,16.3,13.79,9.6,22.46,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,24.3,16.3,11.17,6.9,21.09,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,24.3,16.3,11.27,6.08,21.77,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,24.3,16.3,11.27,7.12,23.66,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,24.3,16.3,13,8.68,22.36,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,24.3,16.3,10.84,7.36,21.46,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,24.3,16.3,11.17,7.65,22.92,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,24.3,16.3,13.82,9.12,20.96,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,24.3,16.3,13.63,8.53,20.9,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,24.3,16.3,12.3,9.38,18.43,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,24.3,16.3,13.64,9.74,19.67,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,24.3,16.3,11.2,6.47,29.91,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,24.3,16.3,10.49,5.86,25.1,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,24.3,16.3,11.26,6.81,26.88,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,24.3,16.3,12.58,7.93,31.17,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,24.3,16.3,12.89,8.49,29.75,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,24.3,16.3,13.85,8.6,32.23,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,24.3,16.3,13.38,9.04,28.66,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,24.3,16.3,10.8,6.37,27.18,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,24.3,16.3,16.25,11.24,26.65,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,24.3,16.3,14.11,8.81,27.8,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,24.3,16.3,15.05,8.69,30.11,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,24.3,16.3,13.43,7.71,26.83,7/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,24.5,16.5,6.47,2.75,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,7.36,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,24.5,16.5,9.6,5.47,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,7.31,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,24.5,16.5,6.9,2.6,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,7.8,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,24.5,16.5,6.08,2.01,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,7.66,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,24.5,16.5,7.12,4.06,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,6.6,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,24.5,16.5,8.68,4.63,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,6.91,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,24.5,16.5,7.36,1.81,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,8.96,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,24.5,16.5,7.65,4.24,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,5.68,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,24.5,16.5,9.12,4.08,NA,7/26/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,8.74,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,24.5,16.5,8.53,4.14,NA,7/26/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,7.54,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,24.5,16.5,9.38,4.75,NA,7/26/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,7.7,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,24.5,16.5,9.74,4.8,NA,7/26/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,8.8,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,24.5,16.5,6.47,2.13,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,7.57,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,24.5,16.5,5.86,3.18,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,5.87,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,24.5,16.5,6.81,3.58,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,5.71,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,24.5,16.5,7.93,4.19,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,6.24,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,24.5,16.5,8.49,5.32,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,5.54,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,24.5,16.5,8.6,4.96,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,6.15,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,24.5,16.5,9.04,5.01,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,6.45,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,24.5,16.5,6.37,2.4,NA,7/26/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,6.24,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,24.5,16.5,11.24,4.64,NA,7/26/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,10.83,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,24.5,16.5,8.81,4.05,NA,7/26/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,8.84,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,24.5,16.5,8.69,2.12,NA,7/26/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,10.73,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,24.5,16.5,7.71,2.69,NA,7/26/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,8.28,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,25,17,7.36,1.99,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.83,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,25,17,7.31,0.4,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.21,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,25,17,7.8,0.87,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.81,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,25,17,7.66,1.1,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.58,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,25,17,6.6,1.58,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.17,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,25,17,6.91,0,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.07,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,25,17,8.96,4.68,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.78,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,25,17,5.68,0,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.65,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,25,17,8.74,1.64,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.58,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,25,17,7.54,0.33,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.18,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,25,17,7.7,1.28,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.16,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,25,17,8.8,2.05,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.71,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,25,17,7.57,1.13,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.22,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,25,17,5.87,0,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.25,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,25,17,5.71,0,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.66,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,25,17,6.24,0.49,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.59,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,25,17,5.54,0,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.52,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,25,17,6.15,0,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.44,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,25,17,6.45,0,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.29,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,25,17,6.24,0,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.42,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,25,17,10.83,3.17,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.85,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,25,17,8.84,0.99,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.82,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,25,17,10.73,1.57,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.82,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,25,17,8.28,1.3,NA,7/29/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.52,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,25.3,17.3,10.83,7.76,20.2,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,25.3,17.3,12.21,8.02,22.93,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,25.3,17.3,10.81,6.56,21.24,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,25.3,17.3,12.58,8.78,21.96,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,25.3,17.3,11.17,8.2,22.61,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,25.3,17.3,14.07,8.81,22.97,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,25.3,17.3,10.78,6.34,22.35,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,25.3,17.3,12.65,7.76,23.48,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,25.3,17.3,11.58,6.8,20.33,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,25.3,17.3,14.18,8.99,20.82,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,25.3,17.3,12.16,6.85,19.82,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,25.3,17.3,11.71,6.51,20.4,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,25.3,17.3,11.22,7.99,29.45,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,25.3,17.3,14.25,9.74,24.5,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,25.3,17.3,13.66,8.98,26.9,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,25.3,17.3,11.59,9.25,32.46,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,25.3,17.3,13.52,8.06,30.41,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,25.3,17.3,14.44,8.99,32.11,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,25.3,17.3,13.29,8.56,28.94,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,25.3,17.3,14.42,10.65,27.28,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,25.3,17.3,11.85,9.27,27.77,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,25.3,17.3,12.82,6.69,28.93,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,25.3,17.3,14.82,8.42,31.22,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,25.3,17.3,11.52,6.81,26.63,7/31/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,25.5,17.5,7.76,4.56,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,9.5,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,25.5,17.5,8.02,4.14,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.6,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,25.5,17.5,6.56,4.25,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.6,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,25.5,17.5,8.78,6.33,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.3,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,25.5,17.5,8.2,5.33,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.4,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,25.5,17.5,8.81,5.36,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.7,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,25.5,17.5,6.34,2.2,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.4,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,25.5,17.5,7.76,5.01,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,9.9,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,25.5,17.5,6.8,2.19,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.4,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,25.5,17.5,8.99,4.16,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,25.5,17.5,6.85,3.94,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,9.9,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,25.5,17.5,6.51,2.35,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.1,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,25.5,17.5,7.99,4.18,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.6,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,25.5,17.5,9.74,6.03,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.5,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,25.5,17.5,8.98,5.43,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,9.5,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,25.5,17.5,9.25,5.29,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.5,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,25.5,17.5,8.06,3.56,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.4,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,25.5,17.5,8.99,6.05,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.6,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,25.5,17.5,8.56,5.22,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.8,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,25.5,17.5,10.65,7.73,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,9.3,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,25.5,17.5,9.27,4.52,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.8,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,25.5,17.5,6.69,2.53,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,9.9,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,25.5,17.5,8.42,2.59,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.2,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,25.5,17.5,6.81,1.79,NA,8/2/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.8,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,26,18,9.5,4.16,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.1,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,26,18,10.6,4.19,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.1,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,26,18,10.6,3.45,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.6,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,26,18,11.3,5.82,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.7,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,26,18,10.4,5.06,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.3,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,26,18,10.7,4.6,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.2,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,26,18,11.4,6.5,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.9,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,26,18,9.9,3.86,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.6,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,26,18,10.4,3.29,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.4,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,26,18,10,1.41,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,17.7,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,26,18,9.9,2.27,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.3,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,26,18,10.1,3.05,NA,8/5/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.3,D12450Hi,24031808i ,
